internalTaxonId,scientificName,name,language,main
164299,Glyceria fluitans,Floating Sweet-grass,English,true
164468,Glyceria notata,Glycérie Pliée,French,false
164468,Glyceria notata,Gramignone Minore,Italian,false
164468,Glyceria notata,Plicate Sweet-grass,English,true
164370,Juncus bulbosus,Bulbous Rush,English,false
164370,Juncus bulbosus,Giunco Bulboso,Italian,false
164370,Juncus bulbosus,Jonc Bulbeux,French,false
164464,Mentha spicata,Menta Romana,Italian,false
164464,Mentha spicata,Menthe en Grappe,French,false
164464,Mentha spicata,Menthe Verte,French,false
164464,Mentha spicata,Spearmint,English,true
203274,Stachys palustris,Hedge-nettle,English,false
203274,Stachys palustris,Marsh Woundwort,English,false
203274,Stachys palustris,Epiaire des Marais,French,false
203274,Stachys palustris,Knölsyska,Swedish,false
203274,Stachys palustris,Sumpf-Ziest,German,false
203274,Stachys palustris,Marsh Woundwort,English,true
164232,Polypogon monspeliensis,Annual Rabbitsfoot Grass,English,false
164232,Polypogon monspeliensis,Coda di Lepre Comune,Italian,false
164232,Polypogon monspeliensis,Polypogon de Montpellier,French,false
164232,Polypogon monspeliensis,Annual Beard-grass,English,true
22486522,Caladenia radialis,Ray-shaped Caladenia,English,false
22486522,Caladenia radialis,Drooping Spider Orchid,English,true
44392913,Caladenia incensa,Glistening Spider Orchid,English,true
44393436,Vanda hindsii,Cape York Wanda,English,false
44393436,Vanda hindsii,Native Strap Orchid,English,false
44392511,Pterostylis mutica,Midget Greenhood,English,true
44393658,Pterostylis acuminata,Sharp Greenhood,English,false
44393658,Pterostylis acuminata,Pointed Greenhood,English,true
44392906,Caladenia dundasiae,Patricia's Spider Orchid,English,false
44392906,Caladenia dundasiae,Dunda's Spider Orchid,English,true
44392178,Triodia secunda,Porcupine Spinifex,English,false
44392801,Calamus caryotoides,Fishtail Lawyer Cane,English,false
44392606,Ehrharta stipoides,Meadow Ricegrass,English,false
22486227,Caladenia dimorpha,Spicy Caps,English,true
44392128,Bulbostylis turbinata,Hair Sedge,English,false
44392401,Triodia lanata,Wooly Spinifex,English,false
44393230,Rytidosperma richardsonii,Straw Wallaby-grass,English,false
44393230,Rytidosperma richardsonii,Wallaby Grass,English,false
44393184,Caladenia brownii,Kari Spider Orchid,English,true
44392953,Caladenia mesocera,Wheatbelt Dragon Orchid,English,false
44392953,Caladenia mesocera,Narrow-lipped Dragon Orchid,English,true
44392554,Thelymitra cyanea,Striped Sun Orchid,English,false
44392554,Thelymitra cyanea,Swamp Sun Orchid,English,false
44392554,Thelymitra cyanea,Veined Sun Orchid,English,false
44392554,Thelymitra cyanea,Blue Sun-orchid,English,true
44392322,Prasophyllum giganteum,Bronze Leek Orchid,English,true
44393469,Cynodon transvaalensis,African Bermuda Grass,English,false
44392990,Iseilema macratherum,Bull Flinders Grass,English,false
44392885,Cymbopogon obtectus,Silky Heads,English,true
44393163,Pterostylis hispidula,Box Greenhood,English,false
44393163,Pterostylis hispidula,Small Nodding Greenhood,English,true
44393711,Pinalia fitzalanii,Common Fuzz Orchid,English,false
44392820,Cyperus semifertilis,Missionary Nutgrass,English,false
44393051,Carex albula,Blonde Sedge,English,false
44393051,Carex albula,Frosty Curls Sedge,English,false
44393051,Carex albula,New Zealand Hair Sedge,English,false
44393218,Centrolepis glabra,Smooth Centrolepis,English,false
44392642,Cyathochaeta diandra,Sheath Rush,English,false
44392642,Cyathochaeta diandra,Spear Grass,English,false
44393617,Carex hebes,Dry Land Sedge,English,false
44393056,Schoenus deformis,Bog Sedge,English,false
44393056,Schoenus deformis,Tufted Bog Rush,English,false
44393252,Mesomelaena pseudostygia,Semaphore Sedge,English,false
44392613,Panicum effusum,Hairy Panic Grass,English,true
44392847,Tacca leontopetaloides,Arrowroot,English,false
44393480,Caladenia splendens,Splendid Spider Orchid,English,false
44393592,Pterostylis squamata,Ruddy Greenhood,English,true
44393512,Bulbophyllum minutissimum,Red Bead Orchid,English,false
44393512,Bulbophyllum minutissimum,Squat Moss Orchid,English,false
44392379,Caladenia catenata,White Fingers,English,false
44392379,Caladenia catenata,White Caladenia,English,true
44393701,Pterostylis erecta,Upright Maroonhood,English,true
44393313,Liparis swenssonii,Northern Tom Cat,English,false
44393291,Bulbophyllum radicans,Stripped Pyjama Orchid,English,false
44392792,Cheirostylis notialis,Southern Fleshy Jewel Orchid,English,true
44392825,Caladenia cracens,Neat Caps,English,true
44392723,Dendrobium litorale,Coastal Dendrobium,English,false
44392723,Dendrobium litorale,Coastal Shaggy Orchid,English,false
44392384,Diuris byronensis,Byron Bay Orchid,English,false
44392384,Diuris byronensis,Byron Bay Donkey Orchid,English,true
44392499,Poa hothamensis,Ledge Grass,English,false
13507050,Asparagus aethiopicus,Haakdoring,Afrikaans,false
44392794,Nematoceras dienemum,Windswept Helmet Orchid,English,true
44392979,Caladenia radiata,Ray Spider Orchid,English,true
44393338,Pterostylis praetermissa,Mount Kaputar Rusty Hood,English,true
44393269,Prasophyllum favonium,Western Leek Orchid,English,true
22486119,Prasophyllum mimulum,Highland Leek Orchid,English,true
44393376,Brachiaria texana,Buffalo Grass,English,false
44393376,Brachiaria texana,Texas Millet,English,false
44393376,Brachiaria texana,Texas Signal Grass,English,true
44392480,Caladenia citrina,Margaret River Spider Orchid,English,true
44392876,Sarcochilus falcatus,Orange Blossom Orchid,English,false
164488,Leucojum aestivum,Campanelle Maggiori,Italian,false
164488,Leucojum aestivum,Nivéole d'Eté,French,false
164488,Leucojum aestivum,Nivéole Elégante,French,false
164488,Leucojum aestivum,Summer Snowflake,English,true
41980,Bowenia spectabilis,chiroo,Australian languages,false
41980,Bowenia spectabilis,gunyoo,Australian languages,false
41980,Bowenia spectabilis,jayur,Australian languages,false
41980,Bowenia spectabilis,bungkay,Australian languages,true
41995,Lepidozamia hopei,Binggira,Australian languages,false
41995,Lepidozamia hopei,Miray,Australian languages,false
41995,Lepidozamia hopei,Ngarumba,Australian languages,false
41995,Lepidozamia hopei,Wunu,Australian languages,false
41995,Lepidozamia hopei,Julbin,Australian languages,true
42000,Macrozamia communis,Burrawang,Australian languages,true
41998,Macrozamia concinna,Nundle Cycad,English,false
42001,Macrozamia douglasii,Goulbine,Australian languages,false
42001,Macrozamia douglasii,Coobine,Australian languages,true
42011,Macrozamia macdonnellii,tywekekwerle,Australian languages,false
42011,Macrozamia macdonnellii,atyikwarle,Australian languages,true
42012,Macrozamia miquelii,Banga,Australian languages,true
49278407,Melaleuca quinquenervia,Niaouli,English,false
49278407,Melaleuca quinquenervia,Paper Bark Tea Tree,English,false
49278407,Melaleuca quinquenervia,Broad-leaved Paperbark,English,true
49484707,Rubus ellipticus,Asian Wild Raspberry,English,false
49484707,Rubus ellipticus,Broadleafed Bramble,English,false
49484707,Rubus ellipticus,Ceylon Blackberry,English,false
49484707,Rubus ellipticus,Cheeseberry,English,false
49484707,Rubus ellipticus,Evergreen Raspberry,English,false
49484707,Rubus ellipticus,Golden Evergreen Raspberry,English,false
49484707,Rubus ellipticus,Himalayan Raspberry,English,false
49484707,Rubus ellipticus,Molucca Berry,English,false
49484707,Rubus ellipticus,Molucca Bramble,English,false
49484707,Rubus ellipticus,Molucca Raspberry,English,false
49484707,Rubus ellipticus,Wild Raspberry,English,false
49484707,Rubus ellipticus,Yellow Raspberry,English,false
49484707,Rubus ellipticus,Ainselu,Nepali,false
49484707,Rubus ellipticus,Buhadoi,Filipino; Pilipino,false
49484707,Rubus ellipticus,Gouriphal,Kashmiri,false
49484707,Rubus ellipticus,Heijampet,Manipuri,false
49484707,Rubus ellipticus,Hinsal,Hindi,false
49484707,Rubus ellipticus,Hisara,Kashmiri,false
49484707,Rubus ellipticus,Jotelupoka,Assamese,false
49484707,Rubus ellipticus,Lalanchu,Hindi,false
49484707,Rubus ellipticus,Ngây long,Vietnamese,false
49484707,Rubus ellipticus,Piquant loulou,"Creoles and pidgins, French-based (Other)",false
49484707,Rubus ellipticus,Tuo yuan xuan gou zi,Chinese,false
49484707,Rubus ellipticus,Yellow Himalayan Raspberry,English,true
49841387,Acacia dealbata,Blue Wattle,English,false
49841387,Acacia dealbata,Mimosa,English,false
49841387,Acacia dealbata,Silver Wattle,English,true
42019,Macrozamia riedlei,baian,Australian languages,false
42019,Macrozamia riedlei,djiriji,Australian languages,false
42019,Macrozamia riedlei,koondagoor,Australian languages,false
42019,Macrozamia riedlei,quinning,Australian languages,false
42019,Macrozamia riedlei,booyo,Australian languages,true
60757956,Albizia procera,Tall albizzia,English,false
60757956,Albizia procera,Belari,Kannada,false
60757956,Albizia procera,Belati,Kannada,false
60757956,Albizia procera,Bilibaage,Kannada,false
60757956,Albizia procera,Chalayaka,Malayalam,false
60757956,Albizia procera,Jalavaka,Malayalam,false
60757956,Albizia procera,Karaahi,Nepali,false
60757956,Albizia procera,Kilai,Kannada,false
60757956,Albizia procera,Kinhai,Marathi,false
60757956,Albizia procera,Kinkal,Marathi,false
60757956,Albizia procera,Konda vaghe,Tamil,false
60757956,Albizia procera,Koroi,Assamese,false
60757956,Albizia procera,Safed siris,Hindi,false
60757956,Albizia procera,Sarapatri sirsi,Urdu,false
60757956,Albizia procera,Seto siris,Nepali,false
60757956,Albizia procera,Tantari-asing,Assamese,false
60757956,Albizia procera,Tella chinduga,Telugu,false
60757956,Albizia procera,White siris,English,true
61611928,Cydonia oblonga,Quince tree,English,false
61611928,Cydonia oblonga,Aiva,Russian,false
61611928,Cydonia oblonga,Aiva obyknovennaia,Russian,false
61611928,Cydonia oblonga,Almindelig kvæde,Danish,false
61611928,Cydonia oblonga,Amritaphala,Sanskrit,false
61611928,Cydonia oblonga,Ayva,Turkish,false
61611928,Cydonia oblonga,Behi,Urdu,false
61611928,Cydonia oblonga,Birsalma,Hungarian,false
61611928,Cydonia oblonga,Cognassier,French,false
61611928,Cydonia oblonga,Coing,French,false
61611928,Cydonia oblonga,Cotogno,Italian,false
61611928,Cydonia oblonga,Dunja,Serbian,false
61611928,Cydonia oblonga,Kvede,Norwegian,false
61611928,Cydonia oblonga,Kvitten,Swedish,false
61611928,Cydonia oblonga,Kwee,Dutch; Flemish,false
61611928,Cydonia oblonga,Kydoni,"Greek, Modern (1453-)",false
61611928,Cydonia oblonga,Marmeleiro,Portuguese,false
61611928,Cydonia oblonga,Marumero,Japanese,false
61611928,Cydonia oblonga,Membrillero,Spanish; Castilian,false
61611928,Cydonia oblonga,Membrillo,Spanish; Castilian,false
61611928,Cydonia oblonga,Pigwa,Polish,false
61611928,Cydonia oblonga,Quitte,German,false
61611928,Cydonia oblonga,Safarjal,Arabic,false
61611928,Cydonia oblonga,Wen po,Chinese,false
61611928,Cydonia oblonga,Quince,English,true
61795859,Dysoxylum fraserianum,Rose Mahogany,English,false
61795859,Dysoxylum fraserianum,Rosewood,English,true
61801956,Melia azedarach,Carolina Mahogany,English,false
61801956,Melia azedarach,Persian Lilac,English,false
61801956,Melia azedarach,Pride of India,English,false
61801956,Melia azedarach,White Cedar,English,false
61801956,Melia azedarach,Chinaberry,English,true
61906009,Corymbia maculata,Spotted Gum,English,true
61909812,Eucalyptus camaldulensis,Murray Red Gum,English,false
61909812,Eucalyptus camaldulensis,Red Gum,English,false
61909812,Eucalyptus camaldulensis,River Red Gum,English,true
61909907,Eucalyptus cloeziana,Gympie Messmate,English,true
61912225,Eucalyptus dives,Blue Peppermint,English,false
61912225,Eucalyptus dives,Peppermint,English,false
61912225,Eucalyptus dives,Broad-leaved Peppermint,English,true
61913082,Eucalyptus grandis,Rose Gum,English,false
61913082,Eucalyptus grandis,Flooded Gum,English,true
61913695,Eucalyptus marginata,Jarrah,English,true
61913766,Eucalyptus melliodora,Honey Box,English,false
61913766,Eucalyptus melliodora,Yellow Ironbox,English,false
61913766,Eucalyptus melliodora,Yellow Box,English,true
61914151,Eucalyptus obliqua,Brown-topped Stringybark,English,false
61914151,Eucalyptus obliqua,Messmate Stringybark,English,true
61915612,Eucalyptus pilularis,Blackbutt,English,true
61915636,Eucalyptus regnans,Giant Ash,English,false
61915636,Eucalyptus regnans,Stringy Gum,English,false
61915636,Eucalyptus regnans,Swamp Gum,English,false
61915636,Eucalyptus regnans,Mountain Ash,English,true
61915765,Eucalyptus robusta,Swamp Messmate,English,false
61915765,Eucalyptus robusta,Swamp Mahogany,English,true
61916689,Eucalyptus tereticornis,Blue Gum,English,false
61916689,Eucalyptus tereticornis,Red Irongum,English,false
61916689,Eucalyptus tereticornis,Forest Red Gum,English,true
61917684,Syzygium suborbiculare,Red Bush Apple,English,true
61917935,Nothofagus cunninghamii,Myrtle Beech,English,true
61956837,Cardwellia sublimis,Northern Silky Oak,English,false
61956837,Cardwellia sublimis,Bull Oak,English,true
61956847,Grevillea robusta,Silky Oak,English,true
61956869,Grevillea striata,Silver Honeysuckle,English,false
61956869,Grevillea striata,Beefwood,English,true
61964765,Mimusops elengi,Bulletwood,English,false
61964765,Mimusops elengi,Pagade tree's,English,false
61964765,Mimusops elengi,Spanish Cherry,English,false
61964765,Mimusops elengi,Baaglu,Kannada,false
61964765,Mimusops elengi,Bacul,Marathi,false
61964765,Mimusops elengi,Bakul,Bengali,false
61964765,Mimusops elengi,Bakulam,Malayalam,false
61964765,Mimusops elengi,Barsoli,Gujarati,false
61964765,Mimusops elengi,Bokul lei,Manipuri,false
61964765,Mimusops elengi,Elenji,Malayalam,false
61964765,Mimusops elengi,Kirakulia,Urdu,false
61964765,Mimusops elengi,Lankaasaani,Nepali,false
61964765,Mimusops elengi,Magadam,Tamil,false
61964765,Mimusops elengi,Magizhamboo,Tamil,false
61964765,Mimusops elengi,Mahila,Tamil,false
61964765,Mimusops elengi,Maulasari,Nepali,false
61964765,Mimusops elengi,Maulsari,Hindi,false
61964765,Mimusops elengi,Mukura,Malayalam,false
61964765,Mimusops elengi,Omyal,Konkani,false
61964765,Mimusops elengi,Pagadi mara,Kannada,false
61964765,Mimusops elengi,Ranjal,Kannada,false
61964765,Mimusops elengi,Renje-mara,Kannada,false
61964765,Mimusops elengi,Vakul pushpa,Nepali,false
61964765,Mimusops elengi,Wayoli,Marathi,false
61964765,Mimusops elengi,Indian medlar,English,true
61988133,Trema orientale,Indian Charcoal Tree,English,false
61988133,Trema orientale,Indian Nettle,English,false
61988133,Trema orientale,Oriental Nettle,English,false
61988133,Trema orientale,Pigeon Wood,English,false
61988133,Trema orientale,Poison Peach,English,false
61988133,Trema orientale,Amathali,Malayalam,false
61988133,Trema orientale,Ambaratti,Tamil,false
61988133,Trema orientale,Andrarèze,"Creoles and pidgins, French-based (Other)",false
61988133,Trema orientale,Gol,Gujarati,false
61988133,Trema orientale,Kuruhale,Kannada,false
61988133,Trema orientale,Andrarezina,Malagasy,true
61989645,Terminalia bellirica,Bastard Myrobalan,English,false
61989645,Terminalia bellirica,Beach Almond,English,false
61989645,Terminalia bellirica,Bedda Nut Tree,English,false
61989645,Terminalia bellirica,Belleric Myrabolan,English,false
61989645,Terminalia bellirica,Bahada,Oriya,false
61989645,Terminalia bellirica,Baheda,Gujarati,false
61989645,Terminalia bellirica,Baheda,Bengali,false
61989645,Terminalia bellirica,Bahera,Bengali,false
61989645,Terminalia bellirica,Bahera,Urdu,false
61989645,Terminalia bellirica,Bahera,Manipuri,false
61989645,Terminalia bellirica,Bahera,Urdu,false
61989645,Terminalia bellirica,Bahera,Hindi,false
61989645,Terminalia bellirica,Bahuvirya,Sanskrit,false
61989645,Terminalia bellirica,Bang Hoi,Vietnamese,false
61989645,Terminalia bellirica,Bang Moc,Vietnamese,false
61989645,Terminalia bellirica,Bhoira,Assamese,false
61989645,Terminalia bellirica,Bibhitakah,Sanskrit,false
61989645,Terminalia bellirica,Dieng Rinyn,Khasi,false
61989645,Terminalia bellirica,Haen,Thai,false
61989645,Terminalia bellirica,Haen-Khao,Thai,false
61989645,Terminalia bellirica,Haen-Ton,Thai,false
61989645,Terminalia bellirica,Heen,Lao,false
61989645,Terminalia bellirica,Jaha,Indonesian,false
61989645,Terminalia bellirica,Jaha Kebo,Javanese,false
61989645,Terminalia bellirica,Jaha Sapi,Javanese,false
61989645,Terminalia bellirica,Jelawai,Malay,false
61989645,Terminalia bellirica,Kalidruma,Marathi,false
61989645,Terminalia bellirica,Kalk,Hindi,false
61989645,Terminalia bellirica,Ketapang,Indonesian,false
61989645,Terminalia bellirica,Mentalun,Malay,false
61989645,Terminalia bellirica,Myrobalan Beleric,French,false
61989645,Terminalia bellirica,Nam Kieng Dam,Lao,false
61989645,Terminalia bellirica,Nhut,Vietnamese,false
61989645,Terminalia bellirica,Samo-Phiphek,Thai,false
61989645,Terminalia bellirica,Sana,Indonesian,false
61989645,Terminalia bellirica,Semmaram,Tamil,false
61989645,Terminalia bellirica,Simar Kulihap,Malay,false
61989645,Terminalia bellirica,Tadi,Telugu,false
61989645,Terminalia bellirica,Tare Mara,Kannada,false
61989645,Terminalia bellirica,Thanni,Malayalam,false
61989645,Terminalia bellirica,Thitsein,Burmese,false
61989645,Terminalia bellirica,Ulu Belu,Indonesian,false
61989645,Terminalia bellirica,Beleric Myrobalan,English,true
61989853,Terminalia catappa,Tropical Almond,English,false
61989853,Terminalia catappa,Ketapang,Malay,false
61989853,Terminalia catappa,Talisay,Philippine (Other),false
61989853,Terminalia catappa,Tavola,Fijian,true
62003398,Endospermum medullosum,Jumkejuk,Indonesian,false
62003398,Endospermum medullosum,Jurasan,Indonesian,false
62003398,Endospermum medullosum,Siamena,Indonesian,false
62003398,Endospermum medullosum,Whitewood,English,true
62003521,Hevea brasiliensis,Natural Rubber,English,false
62003521,Hevea brasiliensis,Para Rubber Tree,English,false
62003521,Hevea brasiliensis,Pará Rubber Tree,English,false
62003521,Hevea brasiliensis,Rubber Plant,English,false
62003521,Hevea brasiliensis,Sharinga Tree,English,false
62003521,Hevea brasiliensis,Caoutchouc,French,false
62003521,Hevea brasiliensis,Caucho,Spanish; Castilian,false
62003521,Hevea brasiliensis,Caucho Blanco,Spanish; Castilian,false
62003521,Hevea brasiliensis,Jebe,Spanish; Castilian,false
62003521,Hevea brasiliensis,Jeve Fino,Spanish; Castilian,false
62003521,Hevea brasiliensis,Seringa Real,Portuguese,false
62003521,Hevea brasiliensis,Seringueira,Portuguese,false
62003521,Hevea brasiliensis,Seringueira-branca,Portuguese,false
62003521,Hevea brasiliensis,Rubber Tree,English,true
62021950,Cynometra ramiflora,Katong,Malay,true
177006,Fimbristylis littoralis,Grass-Like Fimbristylis,English,false
177006,Fimbristylis littoralis,Barba De Fraile,Spanish; Castilian,false
177006,Fimbristylis littoralis,Lesser Fimbristylis,English,true
164026,Isolepis cernua,Scirpe Incliné,French,false
164026,Isolepis cernua,Slender Club-rush,English,true
164123,Montia fontana,Montie des Fontaines,French,false
164123,Montia fontana,Pendolino delle Fonti,Italian,false
164123,Montia fontana,Blinks,English,true
64135524,Citrus glauca,Desert Kumquat,English,false
64135524,Citrus glauca,Limebush,English,false
64135524,Citrus glauca,Desert Lime,English,true
164362,Utricularia gibba,Utriculaire Bossue,French,false
164362,Utricularia gibba,Utriculaire Gibbeuse,French,false
164362,Utricularia gibba,Humped Bladderwort,English,true
42023,Cycas canalis,turtur,Australian languages,false
42023,Cycas canalis,walangkirrik,Australian languages,true
178870,Cycas candida,White Seed Sago,English,false
64270410,Carex buxbaumii,Buxbaum's sedge,English,false
64270410,Carex buxbaumii,Club sedge,English,true
64310884,Cyperus eragrostis,Souchet vigoureux ,French,false
64310884,Cyperus eragrostis,Tall flatsedge,English,true
38366,Acacia crassicarpa,Thick-pod Salwood,English,false
38366,Acacia crassicarpa,Northern Wattle,English,true
164082,Adiantum capillus-veneris,Southern Maidenhair,English,false
164082,Adiantum capillus-veneris,Venushair,English,false
164082,Adiantum capillus-veneris,Venus' Hair-fern,English,false
164082,Adiantum capillus-veneris,Capelvenere Comune,Italian,false
164082,Adiantum capillus-veneris,Capillaire cheveu-de-Vénus,French,false
164082,Adiantum capillus-veneris,Capillaire de Montpellier,French,false
164082,Adiantum capillus-veneris,Cheveu-de-venus,French,false
164082,Adiantum capillus-veneris,كزبرة البئر,Arabic,false
164082,Adiantum capillus-veneris,Maidenhair Fern,English,true
164296,Najas graminea,Naïade Graminée,French,false
164296,Najas graminea,Naja de Graminée,French,false
164296,Najas graminea,Ranocchia Tropicale,Italian,false
164296,Najas graminea,Ricefield Waternymph,English,true
34363,Aglaia spectabilis,Langsat-langsat,Malay,false
34363,Aglaia spectabilis,Merasam,Malay,false
34363,Aglaia spectabilis,Tasua-bailek,Thai,false
38150,Flindersia schottiana,Silver Ash,English,true
31332,Toona ciliata,Chinese mahogany,English,false
31332,Toona ciliata,Danupra,Philippine (Other),false
31332,Toona ciliata,Hong Chun,Chinese,false
31332,Toona ciliata,kukoru,Indonesian,false
31332,Toona ciliata,Limpaga,Malay,false
31332,Toona ciliata,Suren kapar,Indonesian,false
31332,Toona ciliata,Red Cedar,English,true
68112038,Carissa spinarum,Bush Plum,English,false
68112038,Carissa spinarum,Conkerberry,English,false
68112038,Carissa spinarum,Currant Bush,English,false
68112038,Carissa spinarum,Egyptian Carissa,English,false
68112038,Carissa spinarum,Wild karanda,English,false
68112038,Carissa spinarum,Anwekety,Australian languages,false
68112038,Carissa spinarum,Avighna,Sanskrit,false
68112038,Carissa spinarum,Carissa,Italian,false
68112038,Carissa spinarum,Carisse,French,false
68112038,Carissa spinarum,Ciruela de Natal,Spanish; Castilian,false
68112038,Carissa spinarum,Garna,Himachali,false
68112038,Carissa spinarum,Kalachedi,Tamil,false
68112038,Carissa spinarum,Kalakkay,Tamil,false
68112038,Carissa spinarum,Karamacha,Bengali,false
68112038,Carissa spinarum,Karamarda,Sanskrit,false
68112038,Carissa spinarum,Karmarda,Gujarati,false
68112038,Carissa spinarum,Karondhu,Himachali,false
68112038,Carissa spinarum,Karunda,Hindi,false
68112038,Carissa spinarum,Kharnu,Himachali,false
68112038,Carissa spinarum,Merne arrankweye,Australian languages,false
68112038,Carissa spinarum,Nganango,Australian languages,false
68112038,Carissa spinarum,Num-num,English,true
68149952,Ipomoea littoralis,Coastal Morning Glory,English,false
68149952,Ipomoea littoralis,Nan sha shu teng,Chinese,false
68149952,Ipomoea littoralis,Sokobeni-hirugao,Japanese,false
68149952,Ipomoea littoralis,Whiteflower Beach Morning-glory,English,true
164329,Juncus acutus,Spiny Rush,English,false
164329,Juncus acutus,Jonc Piquant,French,false
164329,Juncus acutus,Semar,Arabic,false
178851,Rhizophora mangle,American Mangrove,English,false
178851,Rhizophora mangle,Mangle Colorado,Spanish; Castilian,false
178851,Rhizophora mangle,Tapche,Mayan languages,false
178851,Rhizophora mangle,Red Mangrove,English,true
41992,Cycas orientis,nathu,Australian languages,true
163994,Carex echinata,Carice Stellare,Italian,false
163994,Carex echinata,Laîche Étoilée,French,false
163994,Carex echinata,Star Sedge,English,true
82412344,Cardiospermum halicacabum,Black winter cherry,English,false
82412344,Cardiospermum halicacabum,heart pea,English,false
82412344,Cardiospermum halicacabum,lesser balloonvine,English,false
82412344,Cardiospermum halicacabum,love in a puff,English,false
82412344,Cardiospermum halicacabum,small balloon vine,English,false
82412344,Cardiospermum halicacabum,winter cherry,English,false
82412344,Cardiospermum halicacabum,amor en bolsita,Spanish; Castilian,false
82412344,Cardiospermum halicacabum,balaozinho,Portuguese,false
82412344,Cardiospermum halicacabum,Ballonrebe,German,false
82412344,Cardiospermum halicacabum,bejuco Colorado,Spanish; Castilian,false
82412344,Cardiospermum halicacabum,Blaaserwt,"Dutch, Middle (ca.1050-1350)",false
82412344,Cardiospermum halicacabum,bonne kawe,"Dutch, Middle (ca.1050-1350)",false
82412344,Cardiospermum halicacabum,bonnet carré,French,false
82412344,Cardiospermum halicacabum,cenet,Malay,false
82412344,Cardiospermum halicacabum,dao di ling,Chinese,false
82412344,Cardiospermum halicacabum,farolito,Spanish; Castilian,false
82412344,Cardiospermum halicacabum,globitos,Spanish; Castilian,false
82412344,Cardiospermum halicacabum,kana,Philippine (Other),false
82412344,Cardiospermum halicacabum,ketipes,Javanese,false
82412344,Cardiospermum halicacabum,kok kra om,Thai,false
82412344,Cardiospermum halicacabum,pejuco colorado,Spanish; Castilian,false
82412344,Cardiospermum halicacabum,pois de merveille,French,false
82412344,Cardiospermum halicacabum,revienta caballa,Spanish; Castilian,false
82412344,Cardiospermum halicacabum,toffe-toffe,Spanish; Castilian,false
82412344,Cardiospermum halicacabum,vesicaria del cuore,Italian,false
82412344,Cardiospermum halicacabum,Balloon vine,English,true
162346,Aldrovanda vesiculosa,Common Aldrovanda,English,false
162346,Aldrovanda vesiculosa,Aldrovanda,Hungarian,false
162346,Aldrovanda vesiculosa,Aldrovanda,Italian,false
162346,Aldrovanda vesiculosa,Aldrovandie à vessies,French,false
162346,Aldrovanda vesiculosa,Aldrovandie vésiculeuse,French,false
162346,Aldrovanda vesiculosa,Aлдрованда,Russian,false
162346,Aldrovanda vesiculosa,Aлдрованда,Bulgarian,false
162346,Aldrovanda vesiculosa,Beol-le-meog-i-mal,Korean,false
162346,Aldrovanda vesiculosa,Mjehurasta vodena stupica,Croatian,false
162346,Aldrovanda vesiculosa,Wasserfalle,German,false
162346,Aldrovanda vesiculosa,Водена ступица,Serbian,false
162346,Aldrovanda vesiculosa,Воденичарче,Macedonian,false
162346,Aldrovanda vesiculosa,Waterwheel,English,true
164482,Ottelia alismoides,Waterplantain Ottelia,English,false
164482,Ottelia alismoides,Mul-jil-gyeong-i,Korean,false
164482,Ottelia alismoides,Duck-Lettuce,English,true
168862,Ceratopteris thalictroides,Mul-go-sa-ri,Korean,true
168974,Dopatrium junceum,Deung-e-pul,Korean,false
168974,Dopatrium junceum,Rushlike Dopatrium,English,true
164129,Alisma plantago-aquatica,Alisma Plantain d'Eau,French,false
164129,Alisma plantago-aquatica,Dathama,Undetermined,false
164129,Alisma plantago-aquatica,Llantén de Agua,Spanish; Castilian,false
164129,Alisma plantago-aquatica,Seïf El Ma,Arabic,false
164129,Alisma plantago-aquatica,Common Water-plantain,English,true
168967,Blyxa aubertii,Round Fruit Blyxa,English,true
164042,Juncus bufonius,Giunco Annuale,Italian,false
164042,Juncus bufonius,Jonc des Crapauds,French,false
164042,Juncus bufonius,Junco de Rana,Spanish; Castilian,false
164042,Juncus bufonius,Toad Rush,English,true
164467,Lemna trisulca,Duckweed,English,false
164467,Lemna trisulca,Star Duckweed,English,false
164467,Lemna trisulca,Lenticchia d’Acqua Spatolata,Italian,false
164467,Lemna trisulca,Lentille Bourgeonnante,French,false
164467,Lemna trisulca,Lentille d’Eau,French,false
164467,Lemna trisulca,Lentille Trilobee,French,false
88308170,Zingiber officinale,Ginger,English,true
96478350,Nothofagus gunnii,Tanglefoot,English,true
96478524,Nothofagus moorei,Antarctic Beech,English,true
96816015,Zingiber zerumbet,Shampoo Ginger,English,true
96940287,Acacia cyclops,Cyclops Acacia,English,false
96940287,Acacia cyclops,Cyclops Wattle,English,false
96940287,Acacia cyclops,One-eyed Wattle,English,false
96940287,Acacia cyclops,Red-eye,English,false
96940287,Acacia cyclops,Red-eyed Wattle,English,false
96940287,Acacia cyclops,Redwreath Acacia,English,false
96940287,Acacia cyclops,Rooikrans,Afrikaans,false
96940287,Acacia cyclops,Rooikrans Acacia,Afrikaans,false
96940287,Acacia cyclops,Wilyawa,Australian languages,false
96940287,Acacia cyclops,Coastal Wattle,English,true
97847040,Caladenia dienema,Windswept Spider-orchid,English,true
97853037,Rhizanthella gardneri,Western Underground Orchid,English,false
97853037,Rhizanthella gardneri,Underground Orchid,English,true
97853579,Thelymitra hygrophila,Blue Star Sun-orchid,English,true
98222838,Acacia phasmoides,Phantom Wattle,English,true
164086,Schoenoplectiella mucronata,Castanhol,Portuguese,false
164086,Schoenoplectiella mucronata,Jonco de Judas,Spanish; Castilian,false
